card_num;amount;transaction_datetime;load_date
7821617663327168;114.19;2024-07-01 11:02:10;2024-07-01
7821617663327168;438.96;2024-07-01 11:29:10;2024-07-01
1228965192532790;40.79;2024-07-01 21:04:10;2024-07-01
3483394432001093;311.48;2024-07-01 14:36:10;2024-07-01
3483394432001093;484.93;2024-07-01 14:20:10;2024-07-01
3483394432001093;299.34;2024-07-01 15:23:10;2024-07-01
6242600491786411;195.89;2024-07-01 14:40:10;2024-07-01
6242600491786411;61.71;2024-07-01 15:15:10;2024-07-01
6242600491786411;466.06;2024-07-01 14:40:10;2024-07-01
7476565099937081;437.67;2024-07-01 05:42:10;2024-07-01
7476565099937081;166.12;2024-07-01 06:31:10;2024-07-01
7476565099937081;163.08;2024-07-01 06:35:10;2024-07-01
8948388516650267;12.68;2024-07-01 22:39:10;2024-07-01
8948388516650267;14.17;2024-07-01 21:49:10;2024-07-01
8948388516650267;431.9;2024-07-01 22:20:10;2024-07-01
0071204528664757;306.8;2024-07-02 00:54:10;2024-07-01
0071204528664757;379.81;2024-07-02 00:01:10;2024-07-01
0071204528664757;249.82;2024-07-02 01:21:10;2024-07-01
7246591044117569;251.46;2024-07-01 12:08:10;2024-07-01
7246591044117569;46.12;2024-07-01 12:40:10;2024-07-01
7246591044117569;252.46;2024-07-01 13:32:10;2024-07-01
9793154702875094;273.25;2024-07-01 02:11:10;2024-07-01
4167954492555263;111.29;2024-07-01 22:00:10;2024-07-01
0299666908406242;419.51;2024-07-01 21:30:10;2024-07-01
4976846422253137;437.32;2024-07-01 09:48:10;2024-07-01
4976846422253137;322.61;2024-07-01 11:25:10;2024-07-01
4976846422253137;45.53;2024-07-01 11:06:10;2024-07-01
4452146171616277;257.17;2024-07-01 18:58:10;2024-07-01
4452146171616277;279.32;2024-07-01 19:04:10;2024-07-01
4452146171616277;21.55;2024-07-01 20:08:10;2024-07-01
7138635475683710;310.92;2024-07-01 08:37:10;2024-07-01
7138635475683710;29.32;2024-07-01 07:55:10;2024-07-01
4830378754257744;79.02;2024-07-01 21:08:10;2024-07-01
1991623201620799;455.59;2024-07-01 20:27:10;2024-07-01
1991623201620799;211.75;2024-07-01 20:34:10;2024-07-01
5156318478588733;215.49;2024-07-01 11:44:10;2024-07-01
7080982367657252;432.15;2024-07-01 23:45:10;2024-07-01
7080982367657252;236.13;2024-07-01 23:42:10;2024-07-01
7080982367657252;4.58;2024-07-01 22:11:10;2024-07-01
9295340644283573;63.59;2024-07-01 18:29:10;2024-07-01
3748852825052690;247.87;2024-07-01 20:43:10;2024-07-01
3748852825052690;42.58;2024-07-01 22:10:10;2024-07-01
2156070222180994;496.46;2024-07-01 14:50:10;2024-07-01
9093516411800704;160.51;2024-07-01 07:34:10;2024-07-01
9779340801373520;22.15;2024-07-01 19:57:10;2024-07-01
9779340801373520;254.38;2024-07-01 19:54:10;2024-07-01
9779340801373520;371.64;2024-07-01 19:58:10;2024-07-01
8503766934129567;144.25;2024-07-01 01:39:10;2024-07-01
5410374347002956;245.87;2024-07-01 02:28:10;2024-07-01
5410374347002956;321.66;2024-07-01 03:43:10;2024-07-01
6316549171168238;407.45;2024-07-01 17:28:10;2024-07-01
6316549171168238;134.38;2024-07-01 18:02:10;2024-07-01
6316549171168238;374.09;2024-07-01 17:38:10;2024-07-01
8680885897466768;449.24;2024-07-02 00:19:10;2024-07-01
5467443278754174;57.29;2024-07-01 09:34:10;2024-07-01
4970418829864711;250.87;2024-07-01 21:12:10;2024-07-01
8932591517551236;50.12;2024-07-01 07:58:10;2024-07-01
8932591517551236;155.14;2024-07-01 08:12:10;2024-07-01
8932591517551236;93.57;2024-07-01 07:19:10;2024-07-01
0314501698532036;245.34;2024-07-01 04:32:10;2024-07-01
0314501698532036;266.97;2024-07-01 03:08:10;2024-07-01
3321400691688782;339.3;2024-07-01 02:33:10;2024-07-01
2768327967979194;81.18;2024-07-01 02:26:10;2024-07-01
2768327967979194;26.53;2024-07-01 02:08:10;2024-07-01
2768327967979194;7.41;2024-07-01 00:59:10;2024-07-01
3930920231521954;449.23;2024-07-01 19:14:10;2024-07-01
3930920231521954;167.1;2024-07-01 20:54:10;2024-07-01
3930920231521954;324.26;2024-07-01 19:17:10;2024-07-01
6626927294056931;196.55;2024-07-01 04:59:10;2024-07-01
6626927294056931;12.68;2024-07-01 03:56:10;2024-07-01
6626927294056931;38.44;2024-07-01 04:00:10;2024-07-01
2359555487821395;459.41;2024-07-01 05:00:10;2024-07-01
2359555487821395;430.27;2024-07-01 03:41:10;2024-07-01
5500817263983200;143.68;2024-07-01 23:07:10;2024-07-01
5500817263983200;316.67;2024-07-01 23:05:10;2024-07-01
5500817263983200;306.57;2024-07-01 22:12:10;2024-07-01
5658824379963290;418.73;2024-07-01 16:28:10;2024-07-01
5658824379963290;475.49;2024-07-01 18:16:10;2024-07-01
5658824379963290;137.78;2024-07-01 17:22:10;2024-07-01
2620806952802904;288.39;2024-07-01 19:24:10;2024-07-01
3103433078006244;227.38;2024-07-01 09:07:10;2024-07-01
3103433078006244;265.61;2024-07-01 09:51:10;2024-07-01
3103433078006244;197.96;2024-07-01 09:07:10;2024-07-01
9184540077309207;169.04;2024-07-01 07:35:10;2024-07-01
9184540077309207;358.89;2024-07-01 06:54:10;2024-07-01
7310056993979444;392.12;2024-07-01 20:28:10;2024-07-01
1996779533973596;238.22;2024-07-01 05:22:10;2024-07-01
1996779533973596;48.9;2024-07-01 06:01:10;2024-07-01
1996779533973596;480.18;2024-07-01 06:57:10;2024-07-01
5732733946641395;311.84;2024-07-01 22:52:10;2024-07-01
6184469514091025;212.36;2024-07-01 23:01:10;2024-07-01
6184469514091025;402.67;2024-07-01 23:23:10;2024-07-01
6536827309700310;59.49;2024-07-01 03:29:10;2024-07-01
6536827309700310;120.61;2024-07-01 04:14:10;2024-07-01
0123869799811751;337.26;2024-07-01 09:42:10;2024-07-01
0123869799811751;372.04;2024-07-01 08:09:10;2024-07-01
2085880152605360;496.35;2024-07-02 00:03:10;2024-07-01
2085880152605360;337.37;2024-07-02 00:01:10;2024-07-01
2085880152605360;120.25;2024-07-01 23:27:10;2024-07-01
3044088458036177;389.81;2024-07-01 18:40:10;2024-07-01
3044088458036177;323.23;2024-07-01 18:59:10;2024-07-01
8990103376150266;140.01;2024-07-01 15:52:10;2024-07-01
8990103376150266;410.51;2024-07-01 15:08:10;2024-07-01
0542500636795367;94.27;2024-07-01 11:38:10;2024-07-01
6048231738040491;2.49;2024-07-01 12:38:10;2024-07-01
6048231738040491;274.22;2024-07-01 13:09:10;2024-07-01
6048231738040491;8.96;2024-07-01 12:21:10;2024-07-01
0323378717242356;427.68;2024-07-01 08:00:10;2024-07-01
0323378717242356;473.31;2024-07-01 08:12:10;2024-07-01
0323378717242356;288.55;2024-07-01 08:23:10;2024-07-01
6138165699609369;95.9;2024-07-01 17:14:10;2024-07-01
7344014681995409;297.83;2024-07-01 11:57:10;2024-07-01
7344014681995409;116.35;2024-07-01 11:40:10;2024-07-01
0192260687950694;59.27;2024-07-01 23:43:10;2024-07-01
0192260687950694;3.79;2024-07-02 00:20:10;2024-07-01
5404775335127043;490.34;2024-07-01 11:01:10;2024-07-01
9207475611358151;494.18;2024-07-01 05:05:10;2024-07-01
9207475611358151;203.13;2024-07-01 06:13:10;2024-07-01
5255340641242026;321.33;2024-07-01 20:22:10;2024-07-01
5255340641242026;460.3;2024-07-01 20:46:10;2024-07-01
5255340641242026;0.62;2024-07-01 20:38:10;2024-07-01
2606096384257644;118.57;2024-07-01 10:45:10;2024-07-01
2606096384257644;390.23;2024-07-01 11:05:10;2024-07-01
2606096384257644;262.95;2024-07-01 11:07:10;2024-07-01
9783402440548618;142.86;2024-07-01 11:11:10;2024-07-01
9783402440548618;360.63;2024-07-01 11:01:10;2024-07-01
9783402440548618;393.17;2024-07-01 11:40:10;2024-07-01
7451811144796376;413.26;2024-07-01 17:46:10;2024-07-01
1905828917514748;444.65;2024-07-01 04:41:10;2024-07-01
4488530254429973;243.42;2024-07-01 07:53:10;2024-07-01
4488530254429973;166.78;2024-07-01 07:57:10;2024-07-01
4488530254429973;296.98;2024-07-01 07:47:10;2024-07-01
5470169162385166;89.68;2024-07-01 06:22:10;2024-07-01
5470169162385166;84.79;2024-07-01 06:42:10;2024-07-01
5470169162385166;388.83;2024-07-01 07:34:10;2024-07-01
5260305992845263;302.42;2024-07-01 02:08:10;2024-07-01
5260305992845263;265.97;2024-07-01 01:42:10;2024-07-01
7442153918342311;127.07;2024-07-01 22:54:10;2024-07-01
7442153918342311;473.7;2024-07-01 23:25:10;2024-07-01
2630141137036222;45.81;2024-07-01 20:44:10;2024-07-01
2630141137036222;102.85;2024-07-01 20:00:10;2024-07-01
4329297898899210;143.77;2024-07-01 21:38:10;2024-07-01
3473890988931609;275.77;2024-07-01 20:18:10;2024-07-01
3473890988931609;21.23;2024-07-01 20:28:10;2024-07-01
7334372608976992;337.59;2024-07-01 11:02:10;2024-07-01
7334372608976992;80.95;2024-07-01 10:59:10;2024-07-01
7334372608976992;23.79;2024-07-01 12:29:10;2024-07-01
6072868246055006;234.67;2024-07-01 08:09:10;2024-07-01
6072868246055006;133.83;2024-07-01 08:31:10;2024-07-01
0140866230289371;221.74;2024-07-01 20:22:10;2024-07-01
0140866230289371;146.37;2024-07-01 20:50:10;2024-07-01
0140866230289371;392.38;2024-07-01 20:29:10;2024-07-01
6370241442281503;197.19;2024-07-01 12:08:10;2024-07-01
4760041665560781;389.75;2024-07-01 17:48:10;2024-07-01
8611678360750420;138.41;2024-07-01 13:26:10;2024-07-01
9882253591632055;118.4;2024-07-01 21:49:10;2024-07-01
9427065941113575;482.55;2024-07-01 08:53:10;2024-07-01
1512263634593316;374.57;2024-07-01 03:35:10;2024-07-01
1512263634593316;378.95;2024-07-01 04:43:10;2024-07-01
9478587989829725;175.17;2024-07-01 16:44:10;2024-07-01
9478587989829725;87.52;2024-07-01 15:26:10;2024-07-01
2983298934916115;54.04;2024-07-01 05:43:10;2024-07-01
2983298934916115;218.33;2024-07-01 06:20:10;2024-07-01
2569699973295247;70.23;2024-07-01 17:35:10;2024-07-01
2569699973295247;374.54;2024-07-01 17:58:10;2024-07-01
2493079990363290;170.94;2024-07-01 18:56:10;2024-07-01
2493079990363290;233.79;2024-07-01 18:46:10;2024-07-01
2493079990363290;71.24;2024-07-01 18:54:10;2024-07-01
6984386417681386;433.1;2024-07-01 06:26:10;2024-07-01
3504909471429341;487.34;2024-07-01 02:32:10;2024-07-01
3504909471429341;305.1;2024-07-01 01:16:10;2024-07-01
3504909471429341;281.05;2024-07-01 01:08:10;2024-07-01
3690081106815557;299.34;2024-07-01 17:38:10;2024-07-01
3690081106815557;161.13;2024-07-01 18:32:10;2024-07-01
3690081106815557;182.39;2024-07-01 18:08:10;2024-07-01
3922876665579817;203.52;2024-07-01 07:51:10;2024-07-01
3922876665579817;75.2;2024-07-01 07:55:10;2024-07-01
7929321133654997;155.52;2024-07-01 22:21:10;2024-07-01
7929321133654997;327.86;2024-07-01 21:31:10;2024-07-01
5658870396239037;186.67;2024-07-01 09:08:10;2024-07-01
5658870396239037;317.69;2024-07-01 09:42:10;2024-07-01
5658870396239037;194.78;2024-07-01 09:53:10;2024-07-01
3148905778193054;163.89;2024-07-01 14:16:10;2024-07-01
3148905778193054;248.36;2024-07-01 14:37:10;2024-07-01
5856049327028340;19.81;2024-07-01 21:18:10;2024-07-01
0828563527967257;329.42;2024-07-01 07:21:10;2024-07-01
0828563527967257;439.23;2024-07-01 07:15:10;2024-07-01
1999561135896644;453.17;2024-07-01 07:32:10;2024-07-01
1999561135896644;429.99;2024-07-01 06:51:10;2024-07-01
1999561135896644;234.82;2024-07-01 06:45:10;2024-07-01
5979066810247504;416.04;2024-07-01 02:22:10;2024-07-01
5979066810247504;162.98;2024-07-01 03:02:10;2024-07-01
7026234125285289;283.12;2024-07-01 13:34:10;2024-07-01
7026234125285289;161.26;2024-07-01 12:30:10;2024-07-01
7026234125285289;472.37;2024-07-01 14:13:10;2024-07-01
1494369523728579;260.2;2024-07-01 03:39:10;2024-07-01
1494369523728579;214.43;2024-07-01 02:27:10;2024-07-01
1494369523728579;46.62;2024-07-01 02:01:10;2024-07-01
6661336852667420;179.79;2024-07-01 05:45:10;2024-07-01
8678641393492885;347.46;2024-07-01 12:27:10;2024-07-01
8678641393492885;479.18;2024-07-01 12:30:10;2024-07-01
8678641393492885;25.85;2024-07-01 12:17:10;2024-07-01
6128925163766585;450.45;2024-07-01 04:58:10;2024-07-01
6128925163766585;453.94;2024-07-01 03:57:10;2024-07-01
5487456336872464;209.52;2024-07-01 01:40:10;2024-07-01
5487456336872464;40.42;2024-07-01 01:24:10;2024-07-01
6046769078405332;416.49;2024-07-01 05:09:10;2024-07-01
6046769078405332;243.19;2024-07-01 06:38:10;2024-07-01
6046769078405332;94.2;2024-07-01 06:50:10;2024-07-01
7183399814987621;74.65;2024-07-01 03:29:10;2024-07-01
7183399814987621;92.69;2024-07-01 04:50:10;2024-07-01
6248758846509244;485.33;2024-07-01 23:33:10;2024-07-01
1733981132859302;298.28;2024-07-01 03:07:10;2024-07-01
1733981132859302;189.45;2024-07-01 02:32:10;2024-07-01
5854145717630549;297.71;2024-07-02 00:29:10;2024-07-01
5854145717630549;276.73;2024-07-02 00:13:10;2024-07-01
4201146114217048;176.75;2024-07-01 20:00:10;2024-07-01
4201146114217048;120.1;2024-07-01 19:51:10;2024-07-01
4201146114217048;251.93;2024-07-01 20:09:10;2024-07-01
5885679151393055;57.47;2024-07-01 10:46:10;2024-07-01
5885679151393055;53.45;2024-07-01 11:28:10;2024-07-01
9335082140582825;103.33;2024-07-01 09:16:10;2024-07-01
8815013401733318;120.42;2024-07-01 21:23:10;2024-07-01
8815013401733318;430.59;2024-07-01 21:21:10;2024-07-01
4880808055745231;107.67;2024-07-01 12:05:10;2024-07-01
4880808055745231;94.55;2024-07-01 12:27:10;2024-07-01
4880808055745231;128.28;2024-07-01 11:39:10;2024-07-01
4707511813119272;70.01;2024-07-01 12:05:10;2024-07-01
4707511813119272;316.2;2024-07-01 11:09:10;2024-07-01
4707511813119272;197.57;2024-07-01 11:46:10;2024-07-01
7817217612413276;186.54;2024-07-01 23:15:10;2024-07-01
1277624285122501;82.45;2024-07-01 18:31:10;2024-07-01
1277624285122501;443.84;2024-07-01 17:45:10;2024-07-01
1277624285122501;382.3;2024-07-01 18:30:10;2024-07-01
9357532586643483;425.16;2024-07-01 03:54:10;2024-07-01
9357532586643483;187.63;2024-07-01 04:43:10;2024-07-01
0787903649286363;86.61;2024-07-01 05:26:10;2024-07-01
2189157038251629;15.42;2024-07-01 22:40:10;2024-07-01
7495840256009501;447.8;2024-07-01 06:13:10;2024-07-01
7495840256009501;309.12;2024-07-01 07:12:10;2024-07-01
7144629402331281;239.08;2024-07-01 19:46:10;2024-07-01
7144629402331281;195.7;2024-07-01 19:50:10;2024-07-01
7144629402331281;119.61;2024-07-01 19:42:10;2024-07-01
4092135736574004;445.48;2024-07-01 21:28:10;2024-07-01
4092135736574004;422.91;2024-07-01 21:05:10;2024-07-01
4092135736574004;145.28;2024-07-01 21:58:10;2024-07-01
6891098218897743;450.38;2024-07-01 15:56:10;2024-07-01
6891098218897743;19.47;2024-07-01 16:35:10;2024-07-01
4568380560742124;206.17;2024-07-01 19:30:10;2024-07-01
4568380560742124;334.65;2024-07-01 19:08:10;2024-07-01
4568380560742124;196.07;2024-07-01 19:52:10;2024-07-01
4865073664508342;3.93;2024-07-01 14:33:10;2024-07-01
4865073664508342;332.08;2024-07-01 14:42:10;2024-07-01
4865073664508342;160.28;2024-07-01 15:21:10;2024-07-01
4509051392080974;15.03;2024-07-01 17:57:10;2024-07-01
4509051392080974;428.74;2024-07-01 19:09:10;2024-07-01
6822457109587572;435.13;2024-07-01 04:35:10;2024-07-01
6457102585796536;484.47;2024-07-01 02:40:10;2024-07-01
8272598361196227;84.96;2024-07-01 15:43:10;2024-07-01
8272598361196227;347.8;2024-07-01 16:09:10;2024-07-01
8272598361196227;368.26;2024-07-01 15:37:10;2024-07-01
7267815855816373;242.21;2024-07-01 14:41:10;2024-07-01
7267815855816373;324.84;2024-07-01 14:10:10;2024-07-01
8456886759182515;48.46;2024-07-01 21:08:10;2024-07-01
8456886759182515;454.4;2024-07-01 21:29:10;2024-07-01
8456886759182515;371.18;2024-07-01 20:57:10;2024-07-01
3072718218044705;87.75;2024-07-01 03:39:10;2024-07-01
4588137060152135;127.25;2024-07-01 01:17:10;2024-07-01
3082378611819527;471.69;2024-07-01 20:56:10;2024-07-01
3082378611819527;193.18;2024-07-01 21:05:10;2024-07-01
3082378611819527;146.61;2024-07-01 21:10:10;2024-07-01
8977601469090286;349.14;2024-07-01 16:03:10;2024-07-01
8977601469090286;37.89;2024-07-01 16:18:10;2024-07-01
9257764799008854;171.41;2024-07-01 12:13:10;2024-07-01
9257764799008854;50.13;2024-07-01 13:09:10;2024-07-01
1835870247864261;113.12;2024-07-01 10:21:10;2024-07-01
1835870247864261;207.05;2024-07-01 10:53:10;2024-07-01
2327444328368069;74.04;2024-07-01 17:30:10;2024-07-01
9854459196616171;467.55;2024-07-01 09:05:10;2024-07-01
0958495304384013;71.97;2024-07-01 13:04:10;2024-07-01
0958495304384013;101.53;2024-07-01 13:34:10;2024-07-01
0958495304384013;253.77;2024-07-01 13:06:10;2024-07-01
7622241268812261;128.75;2024-07-01 13:57:10;2024-07-01
9797401779903294;252.66;2024-07-01 22:49:10;2024-07-01
9797401779903294;53.42;2024-07-01 22:09:10;2024-07-01
9797401779903294;431.06;2024-07-01 22:11:10;2024-07-01
8331704691013752;461.33;2024-07-01 16:46:10;2024-07-01
8331704691013752;459.17;2024-07-01 17:01:10;2024-07-01
3944943044077645;372.24;2024-07-01 20:21:10;2024-07-01
3944943044077645;484.57;2024-07-01 18:48:10;2024-07-01
9447455650897587;325.34;2024-07-01 23:44:10;2024-07-01
9447455650897587;493.42;2024-07-01 23:58:10;2024-07-01
8009539671463427;487.26;2024-07-01 07:54:10;2024-07-01
8009539671463427;397.46;2024-07-01 08:03:10;2024-07-01
8009539671463427;269.65;2024-07-01 08:22:10;2024-07-01
6567690807003489;374.06;2024-07-01 06:58:10;2024-07-01
6567690807003489;209.79;2024-07-01 07:58:10;2024-07-01
6567690807003489;468.88;2024-07-01 07:27:10;2024-07-01
0318703582249791;337.64;2024-07-01 18:58:10;2024-07-01
1186223995545373;424.79;2024-07-01 14:19:10;2024-07-01
1186223995545373;421.85;2024-07-01 14:18:10;2024-07-01
5294116077972272;389.3;2024-07-01 11:41:10;2024-07-01
5294116077972272;358.82;2024-07-01 12:03:10;2024-07-01
4827098163151511;54.19;2024-07-01 12:19:10;2024-07-01
4827098163151511;129.92;2024-07-01 12:34:10;2024-07-01
4827098163151511;151.08;2024-07-01 11:12:10;2024-07-01
9226400424453676;458.32;2024-07-01 04:49:10;2024-07-01
9226400424453676;442.72;2024-07-01 05:55:10;2024-07-01
6377375883188872;410.92;2024-07-01 04:32:10;2024-07-01
5751201330765527;210.86;2024-07-01 22:51:10;2024-07-01
5751201330765527;318.24;2024-07-01 23:30:10;2024-07-01
5751201330765527;191.5;2024-07-02 00:20:10;2024-07-01
5065464981340929;244.23;2024-07-01 13:28:10;2024-07-01
5065464981340929;235.22;2024-07-01 14:25:10;2024-07-01
5065464981340929;92.98;2024-07-01 14:31:10;2024-07-01
5405976027813661;144.73;2024-07-01 04:16:10;2024-07-01
5405976027813661;441.2;2024-07-01 03:09:10;2024-07-01
5405976027813661;388.0;2024-07-01 03:18:10;2024-07-01
9450246310106025;226.81;2024-07-01 09:43:10;2024-07-01
9450246310106025;274.19;2024-07-01 09:31:10;2024-07-01
9450246310106025;76.84;2024-07-01 09:53:10;2024-07-01
8847600925315106;239.86;2024-07-01 16:53:10;2024-07-01
8847600925315106;466.53;2024-07-01 16:26:10;2024-07-01
5205694135441949;457.91;2024-07-01 18:58:10;2024-07-01
5205694135441949;438.07;2024-07-01 18:57:10;2024-07-01
9958489785904491;142.58;2024-07-01 12:45:10;2024-07-01
9958489785904491;173.79;2024-07-01 12:58:10;2024-07-01
9958489785904491;253.91;2024-07-01 12:31:10;2024-07-01
6199840914977885;331.77;2024-07-01 02:47:10;2024-07-01
2986048102025337;210.0;2024-07-01 10:11:10;2024-07-01
2986048102025337;204.25;2024-07-01 08:37:10;2024-07-01
4376566014233046;250.31;2024-07-02 01:12:10;2024-07-01
4376566014233046;236.48;2024-07-01 23:30:10;2024-07-01
4376566014233046;446.05;2024-07-02 00:31:10;2024-07-01
3877192453581630;110.31;2024-07-01 04:57:10;2024-07-01
3877192453581630;245.25;2024-07-01 05:47:10;2024-07-01
3877192453581630;168.58;2024-07-01 05:57:10;2024-07-01
0989641211787482;242.75;2024-07-01 02:24:10;2024-07-01
0989641211787482;382.6;2024-07-01 03:00:10;2024-07-01
0989641211787482;6.05;2024-07-01 02:44:10;2024-07-01
7999314397544375;178.49;2024-07-01 08:39:10;2024-07-01
7999314397544375;461.66;2024-07-01 07:51:10;2024-07-01
7393834101613377;383.01;2024-07-01 14:10:10;2024-07-01
0317705894931047;319.83;2024-07-01 10:56:10;2024-07-01
0317705894931047;376.18;2024-07-01 10:22:10;2024-07-01
0317705894931047;367.45;2024-07-01 10:48:10;2024-07-01
0652306989588640;85.74;2024-07-01 02:29:10;2024-07-01
5165992443848163;15.64;2024-07-01 20:38:10;2024-07-01
5165992443848163;42.98;2024-07-01 21:32:10;2024-07-01
5165992443848163;331.53;2024-07-01 20:31:10;2024-07-01
7889935348839334;450.75;2024-07-01 10:06:10;2024-07-01
7889935348839334;166.17;2024-07-01 12:01:10;2024-07-01
2934841795447102;123.09;2024-07-01 15:19:10;2024-07-01
2934841795447102;239.2;2024-07-01 13:33:10;2024-07-01
2934841795447102;244.28;2024-07-01 15:03:10;2024-07-01
7616949312479783;350.05;2024-07-01 07:25:10;2024-07-01
7616949312479783;353.94;2024-07-01 09:08:10;2024-07-01
0796661413029402;232.77;2024-07-01 07:21:10;2024-07-01
